id,subject,message
69141,תשובה ל: 2020BB שאלה 6,"ההבחנה היא כמות הערכים במערך יכולה רק לקטון ושקבוצות ערך יכולות להתאחד, זה מוביל אותנו לחשוב לכוון של UF.

נעשה מבנה UF על האינדקסים של המערך. נרצה שכל האינדקדסים שמתאימים לאותו ערך יהיו באותה קבוצה ובשורש שלה נשמור את הערך הזה.

הסיבה שצריך hash היא שבהינתן ערך אז לא יודעים בהכרח לאיזו קבוצה הוא שייך לכן נשמור במילון (שממומש עם טבלת האש) לכל ערך x את השורש של העץ שמתאים לקבוצת האינדקסים עם הערך הזה.

init - בשלב הזה אנחנו צריכים לייצר את הקבוצות שלנו בשביל הUF. נכניס את כל איברי המערך למילון (שממומש עם טבלת hash כדי שזה יהיה זמן קבוע בתוחלת) כאשר המפתח שלפיו הם נכנסים למילון הוא הערך שבתא שלהם והvalue במילון יהיה רשימה מקושרת של כל האינדקסים שחולקים את הערך הזה.
עכשיו נסרוק את המילון שלנו ונחלץ את כל הערכים, ניצור להם קבוצות בשביל הUF וניצור טבלת hash חדשה שלכל ערך תצביע לשורש של העץ UF המתאים.

get(i) - יהיה לנו מצביע לצומת שבו האינדקס הi יושב, נטפס עד השורש (זמן לוגריתמי) ונראה מה רשום בשורש לגבי הערך של הקבוצה.

change(x,y) - בעזרת טבלת הhash שאנחנו מתחזקים נקבל את שורשי עצי הUF שמתאימים לערכים x,y, אם מדובר באותו השורש אז נעצור. אחרת נעשה union ל2 השורשים ובשורש החדש נאמר שהוא מתאים לערך y (זמן קבוע), נעדכן בטבלת הhash שתצביע לשורש החדש ונמחק את x מטבלת הhash כי אין יותר ערך כזה בADT. יוצא סהכ אפילו זמן קבוע בתוחלת (ולא לוגריתמי כמו שביקשו)."
69223,תשובה ל: 2020BB שאלה 6,אתה יכול להעלות את התמונה שוב פעם? היא לא עלתה טוב.
69236,תשובה ל: 2020BB שאלה 6,אמור לפעול עכשיו
73059,תשובה ל: 2020BB שאלה 6,היה אפשר לפתור את זה עם טבלת האש לפי ערכים ובכל ערך עץ AVL של האינדקסים המתאימים? ואז פשוט לבצע במידת הצורך פעולת meld של שני עצי AVL בchange?
73068,תשובה ל: 2020BB שאלה 6,"אני חושבת שזה יכול להיות בעייתי
אם למשל יש לך כמות אינדקסים לינארית בערך מסויים אז האתחול של העץ יעלה O(nlogn)"
73085,תשובה ל: 2020BB שאלה 6,אבל האינדקסים ממוינים אז אפשר לבנות את העץ בזמן לינארי
73102,תשובה ל: 2020BB שאלה 6,אם יש טבלת האש של הערכים ובכל ערך עץ AVL של אינדקסים איך עושים get לפי אינדקס?
82081,תשובה ל: 2020BB שאלה 6,"מדוע כ-Value במילון היינו צריכים לשמור רשימה מקושרת של כלל האינדקסים אשר חולקים את הערך המשותף?
האם יכלנו באותו אופן שהערך במילון יצביע אל הנציג של קבוצת האינדקסים ובעצם בפעולת ה-INIT היינו עושים את הפעולות שתיארת לעיל
אך אם לא קיים הערך בתא המילון: נבצע Make-Set לאינדקס התא אשר הנציג שלה הוא עצמו ונשמור אותו כמצביע למפתח במילון, ובנוסף נוכל לתחזק לכל איבר שניצור באמצעות Make-Set שדה ששמו currentValue שבו ישמר הערך של התא במערך.
במידה וכן קיים- היינו ניגשים למפתח במילון ובאמצעות המצביע היינו מבצעים ראשית Make-Set לאינדקס התא ואז UNION עם הנציג.
בנוסף, מדוע בהינתן המבנה נתונים Union-Find שנוכל לסמנו כ-U פשוט נוכל לבצע על פי ההסבר לעיל U.find(i).currentValue ואז בעצם זהו המימוש של get.
האם המימוש הנ''ל תקין? אני מפספס משהו? תודה מראש"
82225,תשובה ל: 2020BB שאלה 6,"היי פלג,
אני חושבת בget אתה צריך ללכת בהכרח לשורש של הקבוצה כי רק שם אתה מתחייב שהערך הוא הנכון.
לגבי הinit , אם הבנתי נכון, אז עשיתי כמוך, אז אשמח לשמוע גם האם זה תקין :)"
82228,תשובה ל: 2020BB שאלה 6,כשאת מתכוונת לשורש הקבוצה את מתכוונת לנציג? אם כן קריאה ל-find של האיבר כלשהו מניבה את הנציג של הקבוצה אליה הוא שייך.
82241,תשובה ל: 2020BB שאלה 6,אה כן אוקי אז גם כאן עשינו אותו הדבר. אז מצטרפת לשאלה שלך:)
69146,2016BB שאלה 6,.
69147,תשובה ל: 2016BB שאלה 6,"בבירור מהניסוח של השאלה צריך טבלת האש שמצביעה למשהו בסגנון ערימה כאשר המפתח הוא כמות המופעים של האיבר (הדבר ההגיוני הוא ערימת מינימום כדי שמחקית מינימום תמחק את האיבר הכי פחות שכיח)
נראה שההבחנה הקריטית בשאלה היא שהמפתחות משתנים מאוד לאט (מתחילים בערך 1 ואז או שהם נזרקים או שהם גדלים ב1).

לכן הפתרון יראה ככה -
נשמור רשימה מקושרת *ממויינת לפי כמות המופעים*. טבלת ההאש תפנה כל דף לצומת המתאים לו ברשימה המקושרת.
נניח שהזכרון מלא (כשהוא לא מלא אז זה קל). כאשר יש פנייה לדף כלשהו, נחפש אותו בטבלת האש. אם לא קיים אז אנחנו רוצים למחוק את הדף הראשון ברשימה המקושרת (מינימום) והלכניס במקומו את הדף שהרגע קראו לו ולתת לו מפתח של 1 (כי זאת הקריאה הראשונה אליו). אם הוא כן קיים בטבלת ההאש אז נלך לצומת שמתאים לו. נניח ובצומת רשום שיש לדף מפתח x (כלומר מאז שהוא בcache הוא נקרא x פעמים). נרצה לשנות את המפתח לx+1 ולקדם אותו קדימה ברשימה המקושרת במידת הצורך. יש פה מקרה רגיש ובו יש כמה צמתים רצופים ברשימה המקושרת עם מפתח x ואז להגיע לסוף הרצף לוקח זמן. פתרון פשוט לבעיה הזאת יהיה לחשוב על הרשימה המקושרת כרשימה מקושרת (לפי ערך) של רשימות מקושרות (עם אותו הערך), מוסיף ציור:"
69148,תשובה ל: 2016BB שאלה 6,.
69152,2017AB שאלה 12,.
69153,תשובה ל: 2017AB שאלה 12,"אם תוחלת מספר ההתנגשויות היא רבע סימן שבכדי שתהיה התנגשות אז צריך לחרוג ביותר מפי 4 מהתוחלת. מרקוב אומר שההסתברות לכך היא לכל היותר רבע. לכן ההסתברות שלא יהיו התנגשויות היא לפחות 3/4. לכן סהכ תוחלת כמות הנסיונות היא 4/3

P(There is a collision) = P(|col|>=1)<=P(|col|>=4*E[|col|]<=1/4
P(success) = P(There is no collision) >= 1-1/4= 3/4"
69156,2015AA שאלה 3,.
69157,תשובה ל: 2015AA שאלה 3,"מדובר פה בperfect hash שבונים כמו בשיעור בשתי רמות.

רוצים שסך הזכרון של כל המערכים שיוקצו (הראשי ומהשניים) יהיה לכל היותר 100n (וכמו שראיתם בשיעור זה יוצא פחות מ10n). עכשיו השאלה היא איך הפונקצייה שלנו תחזיר מספר בין 1 ל 100n ולא סתם מצביע לתא במערך בשבה השנייה. כדי לעשות את זה היינו רוצים ""לשרשר"" את כל המערכים בשכבה השנייה ולהחזיר את האינדקס ב""מערך המשורשר"".

דרך אחת לעשות את זה היא בכל תא במערך הראשי לזכור את גודל המערך שהוא מצביע עליו ואז לקחת prefix sums כדי שנדע מה המיקום של המערך המשני שהוא מצביע עליו במערך המשורשר. ככה אנחנו משתמשים בזכרון לינארי (שומרים את המבנה של ה2 שכבות) ובזמן קבוע יכולים להחזיר את המיפוי של כל מפתח לאינדקס בין 1 ל100n."
71218,תשובה ל: 2015AA שאלה 3,הבנייה של הperfect hash שראינו בהרצאה הייתה כשבתחום היו n איברים. התחום של h במקרה הזה הוא כל U ואנחנו לא יודעים מה מספר האיברים שם. איך אנחנו יודעים שסך גדלי הטבלאות שאנו צריכים לperfect hash הוא לינארי בn?
71225,תשובה ל: 2015AA שאלה 3,גם כאן התחום בגודל n (מצטמצים לD)
69158,2015AA שאלה 4 סעיף ג,
69159,תשובה ל: 2015AA שאלה 4 סעיף ג,"יש כאן מקום לבלבול בשאלה - ככל הנראה הבוחנים רצו לדבר על חסמי אמורטייזד במונחים של m (כמות הפעולות שבוצעו על מבנה הנתונים) אבל בהרבה מקרים דווקא מעדיפים לדבר על אמורטייזד במונחים של n (כמות האיברים המקסימלית שיש במבנה הנתונים ברגע נתון). ננסה ב2 הדרכים:

במונחים של n -
בגלל העניין של צמתים שמסומנים כמחוקים אז ייתכן שיש לנו מלא צמתים מסומנים ורק מעט איברים במבנה הנתונים. ננצל את העובדה הזאת כדי לתת חסם תחתון לאמורטייזד.
ניצור ערימה עם 2 בחזקת n איברים (פחות אחד) ככה שיתאכסנו בn עצים ונדאג שכל הצמתים פרט לשורשים יהיו מסומנים (ונדאג שלאורך כל הדרך יש רק O(n) צמתים לא מסומנים, תרגיל לא קשה הוא להציג את בנייה כזאת באינדוקציה).
עכשיו כשיצרנו את הערימה הזאת, נוכל לבצע לסירוגין 2 הכנסות של מספרים קטנים ואז 2 מחיקות מינימום ונחזור כל פעם למצב ההתחלתי. נשים לב שארבעת הפעולות הללו עולות לנו סהכ Omege(n) ולכן הזמן אמורטייזד של insert או של deletemin חייב להיות Omega(n).
לכן ממה שאמרנו למעלה, אפשר למשל לטעון זמני אמורטייזד של O(1) להכנסה, O(1) להורדת מפתח, O(1) ל deleteNonRoot ו O(n) לdeleteMin ולהיות מרוצים מהפתרון (הפוטנציאל - מספר העצים).

במונחים של m -
ניתן להגדיר את פונקציית הפוטנציאל להיות מספר העצים ועוד logm כפול מספר הצמתים המסומנים. זמן האמורטייזד של insert הינו O(1), זמן האמורטייזד של deleteNonRoot,decKey הינו O(logm) וזמן האמורטייזד של מחיקת מינימום יהיה O(logm):
הכנסה: נובע מההוכחה של מונה בינארי (ומכך שהחלק בפוטנציאל שסופר צמתים מסומנים לא השתנה).
deleteNonRoot: זה קורה בזמן קבוע ומגדיל את הפוטנציאל ב logm
decKey: זה שווה ל deleteNonRoot+insert שניתחנו אותם כבר.
deleteMin: נחלק את המחיקה ל2 שלבים. השלב הראשון הוא המחיקות הרקורסיביות של צמתים מסומנים והשלב השני הוא ה successive linking.
שלב ראשון - נשים לב שאם ביצענו x מחיקות של שורשים מסומנים אז זאת גם העלות של השלב. בנוסף הרכיב בפוטנציאל שמתאר את כמות הצמתים המסומנים ירד בx*logm. מה שכן, התווספו עוד המון עצים וזה הגדיל את הפוטנציאל. כמה עצים יכלו להצטרף? נשים לב שלכל צומת יש לכל היותר logm בנים ולכן כל שורש שמחקנו יכל להוסיף לכל היותר logm עצים חדשים. לכן יוצא שזמן האמוטייזד לשלב הזה הוא קבוע.
שלב שני - אנחנו עם T_1 עצים ועכשיו אנחנו עושים successive linking שבסופם נהיה עם O(logm) עצים. לכן העלות תהיה O(T_1+logm) והירידה בפוטנציאל תהיה לפחות T_1-logm, כלומר הזמן אמורטייזד לשלב הזה הוא O(logm) (בדיוק אותו הניתוח מהכיתה לערימות עצילות)."
82459,תשובה ל: 2015AA שאלה 4 סעיף ג,"לא הבנתי בניתוח לפי n, איך אפשר להציג מקרה ספציפי של רצף פעולות, ולפיו לנתח אמורטייז. אמורטייז לא צריך להיות חסם על סדרת פעולות כללית?"
69166,"2018BA שאלה 4 סעיפים ב,ג",.
69168,"תשובה ל: 2018BA שאלה 4 סעיפים ב,ג","ג- W̶C̶ ̶=̶ ̶O̶(̶i̶+̶d̶)̶ ̶ תיקון : WC=O(d)
בתהחלה אנחנו מצביעים pointer = i.
מתחילים לסרוק את רשימת המחוקים, כל פעם שרואים תא x מחוק שמקיים x<= pointer אז עושים pointer++.
בסוף מחזירים את התא במיקום הPointer.

ד- זמן האמורטייזד יהיה n^2/3 עבור delete ו n^1/3 עבור retrieve (חשוב לנתח את שניהם ולא לחוד).

יש כמה דברים לטפל בהם -
הגדלה של גודל המערך פי קבוע
הקטנה של גודל המערך פי קבוע
מחיקת האיברים שסומנו כמחוקים אם יש כבר n^1/3 כאלה.

בכדי לטפל ב2 הבעיות הראשונות נכניס לבנק בכל פעולה 10 מטבעות שהתפקיד שלהם הוא לשלם בבוא העת על הגדלה/הקטנה של המערך פי קבוע.
בשביל לטפל בבעיה השלישית, בכל פעולת מחיקה נכניס לבנק n^2/3 מטבעות שהמטרה שלהם תהיה לשלם על הסרת האיברים מהמערך כשיהיה צריך. (כשתגיע פעולה שגורמת לבעיה השלישית אז היו כבר לפחות n^1/3 מחיקות שאפשרו לנו לאגור n^1/3 * n^2/3=n מטבעות שיכסו את הסיבוכיות).
בנוסף, בכל פעולת הכנסה/מחיקה נכניס לבנק n^1/3 מטבעות שישולמו מיידית כדי לכסות על העלות שלהם (במידה ולא קרתה אחת מ3 הפעולות המיוחדות אז הסיבוכיות תהיה O(n^1/3))."
70432,"תשובה ל: 2018BA שאלה 4 סעיפים ב,ג",למה תחילה נכניס 10 מטבעות בשביל לשלם על ההגדלה\הקטנה? ומה למה צריך להכניס בכל מחיקה או הכנסה n^1/3 שישולמו מיידית?
70436,"תשובה ל: 2018BA שאלה 4 סעיפים ב,ג","10 זה סתם הגזמה. ראיתם בשיעור את המימוש של מערך דינאמי. הספיק לשים 3 מטבעות כדי לטפל בו.

לגבי השאלה השנייה שלך - כי זה הcost של הפעולות ואני לא רוצה שירד לי מאזן הבנק."
71327,"תשובה ל: 2018BA שאלה 4 סעיפים ב,ג","היי,
אשמח לקבל כיוון להוכחת חסמים amortized בסעיף ה'.
אני מבינה שניתן לפתור בעזרת עץ AVL עם שדה size באופן הבא: ניתן להכניס לע. את כל האינדקסים המחוקים, ובפעולת retrieve נוכל למצוא את האיבר ה-i בעץ בlogn (אם הוא לא נמצא אז נוכל להכניס אותו, למצוא את ה predecessor שלו ואז למחוק אותו), ואז נוכל להחזיר את הערך במערך באינדקס של הסכום בין הrank של הצומת שמצאנו ו-i. בניתוח WC נקבל logn. כיצד ננתח amortized?
באופן כללי אשמח לראות כיצד נראה פתרון תקין לסעיף הזה.
תודה!"
71341,"תשובה ל: 2018BA שאלה 4 סעיפים ב,ג",יכולה לצרף תמונה של הסעיף?
71359,"תשובה ל: 2018BA שאלה 4 סעיפים ב,ג","מתנצלת, לא שמתי לב שהוא לא צורף יחד עם השאלה המקורית"
71484,"תשובה ל: 2018BA שאלה 4 סעיפים ב,ג","כמו שאמרת, נחליף את הרשימה המקושרת בעץ AVL עם שדה size.

חיפוש של האיבר באינדקס i - ניתן לגלות את האינדקס של האיבר הזה במערך על ידי הסתכלות על עץ האינדקסים המחוקים. האלגוריתם הוא חיפוש סטנדרטי בעץ המחוקים שמתחיל בשורש ויורד ימינה/שמאלה (בהסתמכות על השדה size) עד שמגלים את האינדקס הרצוי.
מחיקה - נסמן את התא במערך כמחוק ונבצע הכנסה של האינדקס הזה לעץ. בנוסף, אם נהיו יותר מידי מחיקות אז כמו שדרשו נאתחל מחדש את מבנה הנתונים.

זמן הWC של חיפוש הפך ל logn וזמן הWC של מחיקה נשאר אותו דבר כי עדיין לפעמים קוראת הפעולה הלינארית.
מבחינת אמורטייזד: מחיקה n^2/3, חיפוש logn והכנסה זמן קבוע. הניתוח שרשמתי למעלה לא משתנה, פרט לזה שלחיפוש צריך לשים רק logn מטבעות כי הוא עולה logn הפעם ולא O(d)."
69220,2017BB שאלה 3,היי :) אשמח לעזרה בשני הסעיפים הבאים: 
69235,תשובה ל: 2017BB שאלה 3,"סעיף ב - מיזוג של מערכים מאורכים n,m עולה n+m, לכן: (העקרון הוא למזג מערכים כמה שיותר בגדלים זהים)
נמזג את המערכים באורך 1 ו 2 ונקבל מערך מאורך 3 בעלות של 3
נמזג את המערכים באורך 3 ו 4 ונקבל מערך מאורך 7 בעלות של 7
נמזג את המערכים באורך 7 ו 8 ונקבל מערך מאורך 15 בעלות של 15
.....
נמזג את המערכים באורך שתיים בחזקת i פחות אחד ו 2 בחזקת i ונקבל מערך מאורך שתיים בחזקת i+1 פחות אחד בעלות של שתיים בחזקת i+1 פחות אחד

אם נסכום את העסק אז מקבלים עלות של סדרה הנדסית שנסכמת ל n.

סעיף ג - (צריך להניח שאנחנו במודל ההשוואות)
נניח בשלילה שיש אלגוריתם ALG שפותר את הבעיה ב o(nlogn), נציג אלגוריתם שפותר את בעית המיון ב o(nlogn) בסתירה.
יהיה מערך A שצריך למיין. נחלק אותו ל n/logn תתי מערכים באורך logn.
נמיין כל אחד מתתי המערכים, העלות של מיון תת מערך בודד היא logn * loglogn, וסהכ עבור n/logn המערכים זה עולה לנו n * loglogn.
נפעיל כעת את ALG על תתי המערכים הממויינים ונקבל מערך ממויין.
סהכ עשינו nloglogn + o(nlogn) השוואות, שזה o(nlogn) השוואות, בסתירה."
69291,תשובה ל: 2017BB שאלה 3,"תודה :)
איך עושים את החיבור (nloglogn + o(nlogn?
זה לא דווקא אמור לצאת nloglogn?
ברור שnlogn גדול מnloglogn אבל במשמעות של o זה לא מתהפך?"
69407,תשובה ל: 2017BB שאלה 3,"o(nlogn) זה כל פונקציה שזניחה לnlogn, וחיבור פונקציות סיבוכיות נותן את המקסימום מביניהן - מכיוון ששתיהן זניחות לnlogn גם הסכום שלהן. 

תאורטית אפשר שזה גם יהיה איזושהי פונקציה שזניחה לnlogn אבל nloglogn זניחה לה - העיקר הוא לומר שביחד זה עדיין זניח"
69465,תשובה ל: 2017BB שאלה 3,תודה :)
70086,תשובה ל: 2017BB שאלה 3,"בסעיף ב של השאלה מעלה, כדי למצוא את האיברים ב-rank המבוקש, אני ממשיך לאחד את כל המערכים עד שלבסוף קיבלתי מערך ממוין אחד גדול?"
70113,תשובה ל: 2017BB שאלה 3,להבנתי כן.
70117,תשובה ל: 2017BB שאלה 3,כן
69278,דף נוסחאות,"היי, האם יחולק לנו דף הנוסחאות שפרסמתם יחד עם טופס הבחינה?"
69496,תשובה ל: דף נוסחאות,כן
69447,מבחן 2020aa (שכתוב בקובץ מבחנים כ2019aa)שאלה 3ג,"בשאלות שפתרנו בתרגול של hash היה תמיד נתון מערך בגודל n ועליו יצרנו את טבלת ההאש והכנסנו אליה את האיברים, בשאלה הזו זה לא המצב ואני רואה שבפתרון המוצע מתארים לעומק את ההגדלה והכיווץ של המערך בהתאם לכמות האיברים.
אני לא כלכך מבינה איך להתמודד עם שאלה מהסוג הזה ששונה לפי מה שאני מבינה מהשאלות שפתרנו בתרגול.

מצרפת את הקובץ עם הפתרון."
69492,תשובה ל: מבחן 2020aa (שכתוב בקובץ מבחנים כ2019aa)שאלה 3ג,"זאת שאלה מעולה -

ההנחה שעשינו בתרגולים היא הנחה מקלה אבל באמת אפשר לפתור את השאלות בסגנון שהציעו במבחן.
באותו מבחן בטעות שכחו לציין את ההנחה המקלה ולכן בפתרון הרשמי הם הציגו איך מתמודדים עם כמות איברים כללית.
הפתרון הפשוט (שעולה זמן קבוע באמורטייזד) הוא כל פעם שכמות האיברים גדלה פי 2 אז להקצות מערך חדש עם פונקציה חדשה ולהעביר את האיברים מהטבלה הנוכחית לטבלה החדשה.
אם רוצים בכלל לא לפגוע בזמני הריצה (כלומר שזה יוסיף רק זמן קבוע בWC), אז ניתן לעשות דה אמורטיזציה לתהליך. במקום בבאת אחת להקצות טבלה חדשה ולהעתיק אליה את כל איברי הטבלה הנוכחית אפשר לאורך ה n/100 פעולות הקרובות:
1. בפעולה הראשונה להקצות בזמן קבוע מערך גדול פי 2 ולהגריל פונקציה.
2. בכל אחת מהפעולות הבאות נעתיק 1000 (זמן קבוע) איברים מהטבלה הנוכחית לטבלה החדשה.

בסוף ה n/100 פעולות האלה אז הטבלה החדשה מכילה כבר את כל המפתחות ואפשר לעבור להשתמש בה."
69500,2018aa שאלה 1ג,"היי :) יש משהו שאני לא מבינה בפתרון הרשמי של השאלה הבאה: 

בפתרון הזה מניחים שהאיברים שמורים בטבלת HASH בסדר הממוין שלהם? אפשר להניח דבר כזה בכלל? 
כי אני פתרתי את זה אותו דבר אבל השתמשתי במערך עזר בגודל K שבו שמרתי את כל האיברים השונים שמצאתי לאורך הסריקה הראשונית של המערך המקורי. לאחר המעבר הראשוני, מיינתי את מערך העזר בסיבוכיות KLOGK ואז עברתי על המערך הזה איבר איבר, מצאתי את הערך המונה המתאים בטבלת HASH והוספתי למערך החדש הממוין בגודל N.

תודה :) "
69505,תשובה ל: 2018aa שאלה 1ג,המפתחות לא ממויינים בטבלה עצמה. בפתרון המוצע הם סורקים את טבלת הhash ושולפים משם את כל המפתחות השונים ושומרים אותם במערך חדש באורך k וממיינים אותו.
69573,2022 b a שאלה 1א,"היי, אשמח להסבר למה הi המינימלי הוא 3? תודה מראש"
69773,תשובה ל: 2022 b a שאלה 1א,"עבור i=3 אפשר לומר על הpivot (החציון של n/9 האיברים שהם השלישיים בגודלם בתשיעייה שלהם) שהוא גדול מ n/18 איברים שכל אחד מהם גדול מ2 נוספים. כלומר על בטוח הpivot גדול מ 3n/18 מפתחות. באותו אופן ניתן להראות שהpivot קטן מלפחות 7n/18 מפתחות.
לכן במקרה הגרוע ביותר לאחר ה partition על הpivot נמשיך את אלגוריתם הselect על הצד הקטן של המערך, שהוא מגודל לכל היותר 15n/18 (כלומר עלות של T(15n/18)), בנוסף עם הקריאה הרקורסיבית כדי למצוא את הpivot (שהיא T(n/9)), מקבלים את הסיבוכיות הרצויה.

לגבי המקרה של i=2. באותו אופן נקבל שנוסחת הנסיגה היא T(n) = T(n/9)+T(16n/18)+O(n)= T(n/9)+T(8n/9)+O(n). נוסחה כזאת מובילה לזמן ריצה של nlogn (אפשר לראות את זה בקלות מעץ רקורסיה, נובע מכך ש n/9 + 8n/9=n)"
69778,דרישות הגדרה בעת שימוש בטבלת hash,"היי,

בתרגול 12 כאשר פתרנו שאלות בעזרת טבלאות hash, הגדרנו לרוב את הגודל של הטבלה (במונחי O), את סוג הטבלה (למשל chaining), ולעתים את סוג ה-hash (למשל אוניברסלי), ועבור שאלה 3 גם את הפונקציה שממפה בין האובייקט אותו אנחנו רוצים להכניס (שהוא 3-tuple), למפתח שייכנס לטבלה. לעומת זאת, ראיתי למשל בפתרון של שאלה ממבחן, שכנראה היה מספיק להגדיר פונקצייה שהתחום שלה הוא למשל R^3.

השאלה שלי היא האם יש הגדרה לדברים שחייבים להופיע בפתרון שמשתמש בטבלת hash? וכמו כן, האם יש דברים שנניח כדאי לכתוב, אבל לא חייבים?

תודה רבה!"
70116,תשובה ל: דרישות הגדרה בעת שימוש בטבלת hash,כל הדברים שציינת בשורה הראשונה חייבים להופיע בפתרון כדי שהוא יהיה מלא
70193,תשובה ל: דרישות הגדרה בעת שימוש בטבלת hash,"אהלן, עדיין לא לחלוטין ברור לי איך מגדירים את סוג ה-hash ואת הפונקציה שממפה בין האובייקט ובין המיקום בטבלה. יש שאלות Hash שבהן מוגדר שצריך להכניס לטבלה ""איברים"", ללא מידע נוסף - איך אפשר להגדיר ככה פונקציה ולהצדיק שהיא מפזרת את הקלטים בצורה טובה?"
70224,תשובה ל: דרישות הגדרה בעת שימוש בטבלת hash,"זה החלק שהיה בשיעור ולא צריך לחזור עליו.
מבחינתך יש לך מילון *התומך במפתחות שלמים* שעושה הכל בזמן קבוע בתוחלת. רק כשאתה מגדיר את המילון תציין שהוא ממומש על ידי טבלת hash מגודל לינארי במימוש chaining (לגבי המשפחה האוניברסלית - ככה תמיד מממשים אז לא באמת חובה לציין).

מה שכן צריך לפרט עליו זה מה אתה במידה והמפתחות הם לא שלמים, במקרה כזה אתה צריך ""תרגום"" של המפתחות למספרים שלמים."
70005,2021AA שאלה 1א,"שלום, אשמח להסבר על מהות השאלה, מה זה T?

לפי ניסחו השאלה התשובה היא תמיד כן לכל איבר שמגיע. aj וai מספרים שלמים, לכן כפולה שלהם ב2 או 3 זה גם מספר שלם והסכום גם שלם וחזקה בשלישית גם מספר שלם. ולכן תמיד T יהיה מספר שלם. מה השאלה כאן בעצם?

תודה"
70102,תשובה ל: 2021AA שאלה 1א,צריך לבדוק אם קיים אינדקס j כך שהמפתח aj מקיים את התנאי. כלומר לבדוק האם המפתח aj נמצא במבנה הנתונים (במידה והוא חוקי). T נתון מראש.
70107,תשובה ל: 2021AA שאלה 1א,איפה רשום שT נתון מראש? על סמך מה ניתן להניח את זה?
70120,תשובה ל: 2021AA שאלה 1א,"פותרים את המשוואה, מחפשים במילון האם קיים המפתח (T^0.333 - 3a_i)0.5"
70177,מבחן 2019BA שאלה 5,"היי,

לא הבנתי בפתרון לשאלה 5 איך אנחנו מבצעים את ה-deleteVertex באותה סיבוכיות. בפרט, לא הבנתי איך אנחנו מוחקים את המופעים של i מרשימת כל אחד מהשכנים שלו.

אם היינו משתמשים במטריצת שכנויות הדבר ברור, אבל במימוש של רשימת שכנויות אני לא מבין ואשמח להסבר.

הנה הפתרון:

תודה"
70220,תשובה ל: מבחן 2019BA שאלה 5,"הגרף לא מכוון ולכן כל קשת (i,,j) תופיע גם ברשימת השכנויות של i וגם ברשימת השכנויות של j. אפשר אז לשמור מצביעים דו כווניים בין 2 המופעים האלה.
עכשיו כשאתה מוחק את i אז תעבור על רשימת השכנויות שלו ותעזר במצביעים האלה כדי למחוק את המופע של הקשתות אצל השכנים."
70229,תשובה ל: מבחן 2019BA שאלה 5,לא עדיף מטריצת שכנויות כדי להימנע מהמצביעים הדו כיווניים האלה?
70271,תשובה ל: מבחן 2019BA שאלה 5,"הזכרון לא אופטימלי, אנחנו כן מורידים על זה"
70275,תשובה ל: מבחן 2019BA שאלה 5,"הבנתי, סבבה.
רק שאלה כללית בקשר למצביעים בין מבני נתונים (או בין איברים) - כשמשתמשים בזה צריך להסביר איך בדיוק מתחזקים ושומרים את המצביעים או שמספיק להגיד שמשתמשים בזה?"
70441,תשובה ל: מבחן 2019BA שאלה 5,"מספיק להגיד שמשתמשים בזה: ""נתחזק מצביעים דו כווניים בין המופעים של האיבר במבני הנתונים השונים"""
70245,2019AB שאלה 5 סעיף ה,"היי,

בשאלה המצורפת, אני לא מבין למה התשובה היא כן.

כדי למצוא ה-n/200 האיברים הקטנים ביותר (באמצעות partition), צריך ״לשלם״ O(n) שוב ושוב, ולמרות שהמערך המקורי קטן לא הצלחתי לחסום את הפעולה בסיבוכיות amortize קבועה.

יש אפשרות להראות הסבר עם פונקציית פוטנציאל / שיטת בנק?

תודה!!"
70273,תשובה ל: 2019AB שאלה 5 סעיף ה,"שים לב שאחרי חישוב של S, יש לך שקט ל n/200 פעולות הבאות (כלומר שילמת עכשיו O(n) אבל ב n/200 פעולות הבאות תשלם רק O(1)).
לכן אפשר לנתח כך את העלות של סדרת פעולות -
ננתח לחוד את העלות של לענות על שאילתות ואת העלות של חישובי S.
עלות של לענות על שאילתות - O(1) פר שאילתא. סהכ O(n)
העלות של חישובי S - כמו שאמרנו, אם עכשיו שילמתי O(n1) (כאשר n1 זה גודל מבנה הנתונים כרגע) על חישוב S אז ב n1/200 שאילתות הקרובות אין חישוב של S ולכן אני יכול לחשוב על זה כאילו אני ממצע את החישוב שעלה O(n1) על פני n1/200 השאילתות הללו וזה יוצא קבוע (המונח המקצועי לזה הוא ""נחייב"" את החישוב של S ל n1/200 פעולות הבאות). כלומר סהכ כל חישובי S מתמצאים לזמן קבוע על פני כל סדרת השאילתות ולכן סה""כ העלות חישובי S היא לינארית.

שיטת הבנק / פוטנציאל לא נוחות כאן. חישוב ישיר כמו שעשינו יצא הכי נוח."
70286,מבחן 2019AB - שאלה 3א,"היי,
אני לא מבין למה המשפט שמודגש בצהוב נכון.

תודה"
70440,תשובה ל: מבחן 2019AB - שאלה 3א,"מתקיים N = nloglogN
נוכיח ש loglogN = O(loglogn):
בבירור מתקיים N= O(n^2) ולכן logN= O(logn) ולכן גם loglogN = O(loglogn)."
